TRANS_NUMBER,TRANS_ENTRY_SEQ_ID,TRANS_TYPE,TRANS_DATE,SALES_ORDER_NUMBER,PRODUCT_ID,TRANS_ENTRY_AMOUNT,POSTED_DATE,INVOICE_ID,ROLE_TYPE_ID,ORG_PARTY_ID,PARTY_ID,IS_DEBIT_CREDIT,GL_ACCOUNT,IS_POSTED,GL_FISCAL_TYPE_ID,TRANS_DESCRIPTION,TRANS_TYPE_DESCRIPTION,INVENTORY_ITEM_ID,PRODUCT_NAME,CURRENCY_UOM_ID,GL_ACCOUNT_TYPE_ID,ACCOUNT_CODE,ACCOUNT_NAME,RECONCILE_STATUS_ID,GL_ACCOUNT_CLASS_ID,GROUP_NAME,DOCUMENT_TYPE,BATCH_ID,RATE_TYPE_ID,EXCHANGE_RATE,U_OF_M,SITE_ID,QUANTITY,UNIT_PRICE
38744,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45123,M-5-P-0-2-0,31.50,09/30/18,33334,BILL_TO_CUSTOMER,Company,1142,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,3,10.50
38745,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45124,M-5-P-0-2-0,10.50,09/30/18,33335,BILL_TO_CUSTOMER,Company,1147,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38746,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45125,M-5-P-0-2-0,277.50,09/30/18,33336,BILL_TO_CUSTOMER,Company,1660,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,37,7.50
38746,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45125,M-5-P-0-3-0,10.50,09/30/18,33336,BILL_TO_CUSTOMER,Company,1660,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38747,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45126,M-5-P-0-2-0,42.00,09/30/18,33337,BILL_TO_CUSTOMER,Company,1670,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,4,10.50
38748,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45127,M-5-P-0-2-0,15.00,09/30/18,33338,BILL_TO_CUSTOMER,Company,350,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,7.50
38748,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45127,M-5-P-0-1-0,7.50,09/30/18,33338,BILL_TO_CUSTOMER,Company,350,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,7.50
38749,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45128,M-5-P-0-1-0,31.50,09/30/18,33339,BILL_TO_CUSTOMER,Company,1680,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,3,10.50
38749,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45128,M-5-P-0-2-0,10.50,09/30/18,33339,BILL_TO_CUSTOMER,Company,1680,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38750,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45129,M-5-P-0-2-0,13.00,09/30/18,33340,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,6.50
38750,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45129,M-5-P-0-3-0,66.32,09/30/18,33340,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,8,8.29
38751,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45130,M-5-P-0-2-0,13.00,09/30/18,33341,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,6.50
38751,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45130,M-5-P-0-3-0,8.50,09/30/18,33341,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,8.50
38752,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45131,M-5-P-0-2-0,382.50,09/30/18,33342,BILL_TO_CUSTOMER,Company,1700,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,51,7.50
38752,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45131,M-5-P-0-3-0,367.50,09/30/18,33342,BILL_TO_CUSTOMER,Company,1700,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,35,10.50
38753,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45132,M-5-P-0-2-0,94.50,09/30/18,33343,BILL_TO_CUSTOMER,Company,1712,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,9,10.50
38754,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45133,M-5-P-0-2-0,112.50,09/30/18,33344,BILL_TO_CUSTOMER,Company,1713,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,15,7.50
38755,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45134,M-5-P-0-2-0,63.00,09/30/18,33345,BILL_TO_CUSTOMER,Company,1722,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,6,10.50
38756,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45135,M-5-P-0-2-0,187.50,09/30/18,33346,BILL_TO_CUSTOMER,Company,1730,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,25,7.50
38756,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45135,M-5-P-0-3-0,42.00,09/30/18,33346,BILL_TO_CUSTOMER,Company,1730,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,4,10.50
38757,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45136,M-5-P-0-2-0,142.50,09/30/18,33347,BILL_TO_CUSTOMER,Company,1731,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,19,7.50
38757,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45136,M-5-P-0-3-0,262.50,09/30/18,33347,BILL_TO_CUSTOMER,Company,1731,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,25,10.50
38757,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45136,M-5-P-0-1-0,7.50,09/30/18,33347,BILL_TO_CUSTOMER,Company,1731,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,7.50
38758,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45137,M-5-P-0-2-0,52.50,09/30/18,33348,BILL_TO_CUSTOMER,Company,843,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,7,7.50
38758,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45137,M-5-P-0-3-0,609.00,09/30/18,33348,BILL_TO_CUSTOMER,Company,843,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,58,10.50
38759,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45138,M-5-P-0-2-0,13.00,09/30/18,33349,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,6.50
38760,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45139,M-5-P-0-2-0,37.50,09/30/18,33350,BILL_TO_CUSTOMER,Company,1750,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,5,7.50
38761,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45140,M-5-P-0-1-0,15.00,09/30/18,33351,BILL_TO_CUSTOMER,Company,1760,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,7.50
38761,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45140,M-5-P-0-2-0,157.50,09/30/18,33351,BILL_TO_CUSTOMER,Company,1760,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,21,7.50
38762,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45141,M-5-P-0-2-0,10.50,09/30/18,33352,BILL_TO_CUSTOMER,Company,1761,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38763,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45142,M-5-P-0-2-0,6.50,09/30/18,33353,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,6.50
38764,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45143,M-5-P-0-1-0,510.00,09/30/18,33354,BILL_TO_CUSTOMER,Company,210,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,68,7.50
38764,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45143,M-5-P-0-2-0,15.00,09/30/18,33354,BILL_TO_CUSTOMER,Company,210,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,7.50
38765,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45144,M-5-P-0-2-0,247.50,09/30/18,33355,BILL_TO_CUSTOMER,Company,730,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,33,7.50
38765,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45144,M-5-P-0-1-0,45.00,09/30/18,33355,BILL_TO_CUSTOMER,Company,730,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,6,7.50
38765,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45144,M-5-P-0-3-0,861.00,09/30/18,33355,BILL_TO_CUSTOMER,Company,730,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,82,10.50
38766,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45145,M-5-P-0-2-0,21.00,09/30/18,33356,BILL_TO_CUSTOMER,Company,1740,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,10.50
38766,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45145,M-5-P-0-1-0,10.50,09/30/18,33356,BILL_TO_CUSTOMER,Company,1740,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38767,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45146,M-5-P-0-2-0,6.50,09/30/18,33357,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,6.50
38768,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45147,M-5-P-0-2-0,13.00,09/30/18,33358,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,6.50
38768,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45147,M-5-P-0-1-0,13.00,09/30/18,33358,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,6.50
38769,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45148,M-5-P-0-2-0,73.50,09/30/18,33359,BILL_TO_CUSTOMER,Company,1802,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,7,10.50
38770,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45149,M-5-P-0-2-0,135.00,09/30/18,33360,BILL_TO_CUSTOMER,Company,1804,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,18,7.50
38770,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45149,M-5-P-0-1-0,45.00,09/30/18,33360,BILL_TO_CUSTOMER,Company,1804,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,6,7.50
38771,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45150,M-5-P-0-2-0,6.50,09/30/18,33361,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,6.50
38772,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45151,M-5-P-0-1-0,10.50,09/30/18,33362,BILL_TO_CUSTOMER,Company,252,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38772,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45151,M-5-P-0-2-0,73.50,09/30/18,33362,BILL_TO_CUSTOMER,Company,252,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,7,10.50
38773,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45152,M-5-P-0-1-0,94.50,09/30/18,33363,BILL_TO_CUSTOMER,Company,241,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,9,10.50
38773,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45152,M-5-P-0-2-0,84.00,09/30/18,33363,BILL_TO_CUSTOMER,Company,241,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,8,10.50
38773,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45152,M-5-P-0-3-0,10.50,09/30/18,33363,BILL_TO_CUSTOMER,Company,241,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38774,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45153,M-5-P-0-2-0,31.50,09/30/18,33364,BILL_TO_CUSTOMER,Company,613,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,3,10.50
38775,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45154,M-5-P-0-1-0,21.00,09/30/18,33365,BILL_TO_CUSTOMER,Company,290,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,10.50
38775,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45154,M-5-P-0-2-0,31.50,09/30/18,33365,BILL_TO_CUSTOMER,Company,290,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,3,10.50
38776,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45155,M-5-P-0-1-0,31.50,09/30/18,33366,BILL_TO_CUSTOMER,Company,980,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,3,10.50
38776,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45155,M-5-P-0-2-0,10.50,09/30/18,33366,BILL_TO_CUSTOMER,Company,980,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38776,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45155,M-5-P-0-3-0,52.50,09/30/18,33366,BILL_TO_CUSTOMER,Company,980,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,5,10.50
38777,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45156,M-5-P-0-2-0,13.00,09/30/18,33367,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,6.50
38778,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45157,M-5-P-0-2-0,6.50,09/30/18,33368,BILL_TO_CUSTOMER,Company,31,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,6.50
38779,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45158,M-5-P-0-1-0,10.50,09/30/18,33369,BILL_TO_CUSTOMER,Company,41,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
38779,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45158,M-5-P-0-2-0,147.00,09/30/18,33369,BILL_TO_CUSTOMER,Company,41,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,14,10.50
38779,3,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45158,M-5-P-0-3-0,21.00,09/30/18,33369,BILL_TO_CUSTOMER,Company,41,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled VER",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,2,10.50
38780,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45159,M-5-P-0-1-0,105.00,09/30/18,33370,BILL_TO_CUSTOMER,Company,292,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled US",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,14,7.50
38780,2,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45159,M-5-P-0-2-0,60.00,09/30/18,33370,BILL_TO_CUSTOMER,Company,292,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,8,7.50
38781,1,INVOICE_SALES_ATX,2018-09-30 00:00:00.0,WS45160,M-5-P-0-2-0,10.50,09/30/18,33371,BILL_TO_CUSTOMER,Company,168,Credit,0-4020-000,Y,ACTUAL,,,,"Monthly 5 MB Pooled SP",USD,REVENUE,401000,MRC Connectivity USCC-ATM,AES_NOT_RECONCILED,,,STDINV,OpenTAPS entry 10-2018,Average,1,EACH,DENVER,1,10.50
